datetime,open,high,low,close,volume,oi
2007-10-31 00:00:00+05:30,692.0,704.63,688.5,695.95,16612348,0
2007-11-01 00:00:00+05:30,705.0,709.75,662.51,670.15,23945920,0
2007-11-02 00:00:00+05:30,644.25,681.25,644.25,678.33,15470432,0
2007-11-05 00:00:00+05:30,678.33,683.75,658.25,665.29,17814296,0
2007-11-06 00:00:00+05:30,674.68,688.75,662.81,666.55,12109324,0
2007-11-07 00:00:00+05:30,688.75,701.0,675.0,692.73,13928448,0
2007-11-08 00:00:00+05:30,687.5,698.7,663.0,685.71,14557368,0
2007-11-09 00:00:00+05:30,697.5,697.5,672.5,683.6,2725992,0
2007-11-12 00:00:00+05:30,662.5,676.18,650.5,668.9,18087024,0
2007-11-13 00:00:00+05:30,671.5,680.95,665.0,673.28,16966904,0
2007-11-14 00:00:00+05:30,682.5,724.75,682.5,722.11,24526044,0
2007-11-15 00:00:00+05:30,720.0,727.5,712.5,718.78,10557360,0
2007-11-16 00:00:00+05:30,712.5,732.0,705.5,720.41,10180924,0
2007-11-19 00:00:00+05:30,721.29,726.5,710.05,712.73,7359148,0
2007-11-20 00:00:00+05:30,716.23,716.23,690.0,696.21,15464968,0
2007-11-21 00:00:00+05:30,692.5,699.48,672.5,677.38,18266500,0
2007-11-22 00:00:00+05:30,687.5,692.43,666.25,681.19,14354440,0
2007-11-23 00:00:00+05:30,693.5,708.25,680.03,702.8,9868556,0
2007-11-26 00:00:00+05:30,716.85,726.24,707.03,721.14,12148476,0
2007-11-27 00:00:00+05:30,723.75,723.75,706.25,710.83,9763724,0
2007-11-28 00:00:00+05:30,713.75,718.7,692.25,698.08,9984784,0
2007-11-29 00:00:00+05:30,706.25,712.0,698.91,703.14,16182068,0
2007-11-30 00:00:00+05:30,706.25,720.83,703.33,712.91,12347044,0
2007-12-03 00:00:00+05:30,722.05,735.73,714.0,733.73,9807784,0
2007-12-04 00:00:00+05:30,737.5,741.4,712.55,715.63,10549000,0
2007-12-05 00:00:00+05:30,728.18,730.0,716.25,725.35,7832044,0
2007-12-06 00:00:00+05:30,737.5,747.0,716.31,718.45,9920692,0
2007-12-07 00:00:00+05:30,726.25,726.25,700.59,710.36,13187904,0
2007-12-10 00:00:00+05:30,712.5,717.2,700.33,705.74,7383044,0
2007-12-11 00:00:00+05:30,713.75,724.74,707.5,721.41,12730980,0
2007-12-12 00:00:00+05:30,717.75,727.5,710.0,720.23,12422908,0
2007-12-13 00:00:00+05:30,720.5,731.5,703.75,708.19,13241080,0
2007-12-14 00:00:00+05:30,701.25,725.0,701.25,722.16,14248748,0
2007-12-17 00:00:00+05:30,712.51,722.0,677.5,693.78,14378364,0
2007-12-18 00:00:00+05:30,696.25,700.03,675.76,681.89,16573200,0
2007-12-19 00:00:00+05:30,670.01,696.23,662.89,675.95,15171488,0
2007-12-20 00:00:00+05:30,678.75,696.0,672.98,678.41,10002660,0
2007-12-24 00:00:00+05:30,691.5,699.99,674.5,697.14,10772940,0
2007-12-26 00:00:00+05:30,700.0,728.68,699.5,724.13,12680188,0
2007-12-27 00:00:00+05:30,725.0,731.5,718.78,723.46,15287744,0
2007-12-28 00:00:00+05:30,721.75,732.5,714.06,723.71,7267468,0
2007-12-31 00:00:00+05:30,725.88,732.5,717.5,720.68,5125516,0
2008-01-01 00:00:00+05:30,722.5,724.75,708.78,712.06,4818784,0
2008-01-02 00:00:00+05:30,713.75,721.0,702.83,715.44,12469804,0
2008-01-03 00:00:00+05:30,713.0,732.5,707.56,725.93,13808344,0
2008-01-04 00:00:00+05:30,726.0,754.95,726.0,748.25,16212576,0
2008-01-07 00:00:00+05:30,743.7,757.5,740.0,755.06,12531940,0
2008-01-08 00:00:00+05:30,762.63,771.0,750.0,763.66,19631304,0
2008-01-09 00:00:00+05:30,761.91,767.5,753.09,758.41,10089196,0
2008-01-10 00:00:00+05:30,758.75,774.38,753.75,756.95,16428412,0
2008-01-11 00:00:00+05:30,769.88,785.0,756.25,781.9,20125360,0
2008-01-14 00:00:00+05:30,789.75,810.0,781.5,805.21,11045400,0
2008-01-15 00:00:00+05:30,824.5,824.5,785.33,791.39,15194592,0
2008-01-16 00:00:00+05:30,777.5,786.25,756.25,773.41,22218708,0
2008-01-17 00:00:00+05:30,789.75,789.75,744.04,749.14,19165156,0
2008-01-18 00:00:00+05:30,743.75,743.75,695.0,699.9,23213216,0
2008-01-21 00:00:00+05:30,694.95,694.95,586.3,635.2,33118300,0
2008-01-22 00:00:00+05:30,588.05,622.0,530.0,589.36,35065104,0
2008-01-23 00:00:00+05:30,605.0,706.25,600.0,637.67,29317404,0
2008-01-24 00:00:00+05:30,647.5,661.25,608.75,622.23,19529764,0
2008-01-25 00:00:00+05:30,643.75,656.25,631.25,653.85,11985848,0
2008-01-28 00:00:00+05:30,641.25,648.67,607.5,641.6,12101760,0
2008-01-29 00:00:00+05:30,661.25,661.25,635.09,644.23,7954396,0
2008-01-30 00:00:00+05:30,636.29,649.5,613.25,617.98,9991036,0
2008-01-31 00:00:00+05:30,618.0,642.42,592.75,619.73,22596804,0
2008-02-01 00:00:00+05:30,622.5,640.05,605.0,635.69,8437732,0
2008-02-04 00:00:00+05:30,634.0,660.5,634.0,647.79,11801328,0
2008-02-05 00:00:00+05:30,650.0,658.5,641.58,654.28,6926732,0
2008-02-06 00:00:00+05:30,639.98,642.5,625.33,638.13,8807048,0
2008-02-07 00:00:00+05:30,630.0,645.0,601.78,606.36,12534176,0
2008-02-08 00:00:00+05:30,608.78,617.0,597.5,606.6,12641356,0
2008-02-11 00:00:00+05:30,603.5,603.5,558.75,569.25,19042368,0
2008-02-12 00:00:00+05:30,570.25,605.0,564.25,581.21,16294016,0
2008-02-13 00:00:00+05:30,592.5,617.24,587.51,597.38,18991196,0
2008-02-14 00:00:00+05:30,612.5,633.25,612.5,629.19,11517684,0
2008-02-15 00:00:00+05:30,626.23,650.0,616.5,648.49,8610032,0
2008-02-18 00:00:00+05:30,650.0,653.75,634.5,638.42,5218520,0
2008-02-19 00:00:00+05:30,647.5,654.5,632.5,638.64,6434676,0
2008-02-20 00:00:00+05:30,625.04,637.5,615.5,621.0,8830400,0
2008-02-21 00:00:00+05:30,627.5,635.25,615.35,624.08,6429932,0
2008-02-22 00:00:00+05:30,610.58,620.0,603.75,608.61,7930424,0
2008-02-25 00:00:00+05:30,623.75,641.25,602.51,637.86,7414296,0
2008-02-26 00:00:00+05:30,641.23,646.5,633.03,644.16,5847892,0
2008-02-27 00:00:00+05:30,651.25,659.5,642.51,647.11,10661848,0
2008-02-28 00:00:00+05:30,645.0,650.0,629.17,633.3,11287444,0
2008-02-29 00:00:00+05:30,638.0,638.0,602.5,615.86,13347640,0
2008-03-03 00:00:00+05:30,599.95,599.95,572.39,576.5,12114936,0
2008-03-04 00:00:00+05:30,580.0,584.5,552.5,560.79,18218436,0
2008-03-05 00:00:00+05:30,560.03,580.0,556.78,573.19,11748580,0
2008-03-07 00:00:00+05:30,569.67,569.67,541.55,562.05,13295608,0
2008-03-10 00:00:00+05:30,552.73,572.2,530.59,568.64,20973320,0
2008-03-11 00:00:00+05:30,562.5,588.75,551.1,586.98,14665476,0
2008-03-12 00:00:00+05:30,604.7,607.1,590.0,593.65,12783976,0
2008-03-13 00:00:00+05:30,572.5,581.25,550.4,560.76,16203512,0
2008-03-14 00:00:00+05:30,562.5,584.98,557.58,580.65,10945932,0
2008-03-17 00:00:00+05:30,565.28,568.25,538.75,545.04,18837504,0
2008-03-18 00:00:00+05:30,562.45,562.45,530.0,537.75,15861948,0
2008-03-19 00:00:00+05:30,562.5,586.25,536.29,539.78,13598948,0
2008-03-24 00:00:00+05:30,540.0,552.42,531.35,550.05,11941156,0
2008-03-25 00:00:00+05:30,553.75,581.24,553.75,578.45,12460040,0
2008-03-26 00:00:00+05:30,583.5,584.01,567.64,574.86,9327016,0
2008-03-27 00:00:00+05:30,572.5,578.5,561.0,567.7,16593492,0
2008-03-28 00:00:00+05:30,583.5,591.98,557.91,588.11,15777844,0
2008-03-31 00:00:00+05:30,576.25,583.75,562.53,566.45,12386264,0
2008-04-01 00:00:00+05:30,574.75,593.75,560.88,586.3,12255364,0
2008-04-02 00:00:00+05:30,598.75,613.2,582.5,585.89,14658500,0
2008-04-03 00:00:00+05:30,587.5,604.5,586.5,599.01,7911000,0
2008-04-04 00:00:00+05:30,596.25,603.73,577.92,580.29,9945084,0
2008-04-07 00:00:00+05:30,564.05,607.42,564.05,601.23,10531376,0
2008-04-08 00:00:00+05:30,600.0,605.71,589.99,595.44,11278852,0
2008-04-09 00:00:00+05:30,588.75,607.95,587.76,604.55,9127868,0
2008-04-10 00:00:00+05:30,606.25,629.85,601.5,617.16,14666552,0
2008-04-11 00:00:00+05:30,635.0,641.75,616.38,637.89,17147024,0
2008-04-15 00:00:00+05:30,628.73,659.25,621.59,652.95,17067560,0
2008-04-16 00:00:00+05:30,655.01,666.5,653.83,660.63,14407948,0
2008-04-17 00:00:00+05:30,670.05,679.5,655.13,660.01,10027568,0
2008-04-21 00:00:00+05:30,657.43,670.0,655.53,660.9,8457376,0
2008-04-22 00:00:00+05:30,650.25,668.75,649.29,651.84,11490872,0
2008-04-23 00:00:00+05:30,653.0,658.0,642.0,644.4,12704876,0
2008-04-24 00:00:00+05:30,650.0,650.0,639.09,645.66,13215996,0
2008-04-25 00:00:00+05:30,647.5,658.5,640.5,656.13,13482136,0
2008-04-28 00:00:00+05:30,657.75,661.25,645.64,647.85,8167932,0
2008-04-29 00:00:00+05:30,645.0,668.75,645.0,664.99,9946244,0
2008-04-30 00:00:00+05:30,662.5,668.75,651.65,653.63,10950208,0
2008-05-02 00:00:00+05:30,756.5,756.5,657.25,668.69,9638036,0
2008-05-05 00:00:00+05:30,668.78,677.25,662.5,667.3,8415232,0
2008-05-06 00:00:00+05:30,650.0,670.5,650.0,662.5,8412304,0
2008-05-07 00:00:00+05:30,675.0,675.0,656.0,672.24,10197296,0
2008-05-08 00:00:00+05:30,670.0,671.5,663.15,666.81,7577084,0
2008-05-09 00:00:00+05:30,666.38,668.41,627.5,632.1,14030736,0
2008-05-12 00:00:00+05:30,627.76,641.03,619.28,638.46,11044656,0
2008-05-13 00:00:00+05:30,650.0,650.0,622.0,625.28,10403200,0
2008-05-14 00:00:00+05:30,630.0,638.76,620.05,632.69,8039340,0
2008-05-15 00:00:00+05:30,632.73,658.18,632.69,655.74,10002008,0
2008-05-16 00:00:00+05:30,657.75,662.0,650.75,658.93,7734892,0
2008-05-20 00:00:00+05:30,656.25,658.75,643.5,650.74,7110456,0
2008-05-21 00:00:00+05:30,645.0,668.75,637.55,666.93,13339556,0
2008-05-22 00:00:00+05:30,658.75,662.5,649.25,656.51,9549008,0
2008-05-23 00:00:00+05:30,657.5,660.0,637.5,639.04,8253608,0
2008-05-26 00:00:00+05:30,635.0,638.71,625.53,628.9,10648528,0
2008-05-27 00:00:00+05:30,640.0,647.45,620.0,623.78,6991464,0
2008-05-28 00:00:00+05:30,626.25,633.75,617.75,630.63,8629376,0
2008-05-29 00:00:00+05:30,638.86,638.86,611.25,615.67,16491980,0
2008-05-30 00:00:00+05:30,624.73,624.73,597.55,600.88,14355148,0
2008-06-02 00:00:00+05:30,607.0,610.0,585.0,589.7,10970056,0
2008-06-03 00:00:00+05:30,587.5,606.23,578.25,601.66,14448124,0
2008-06-04 00:00:00+05:30,602.25,611.0,571.25,576.75,15578748,0
2008-06-05 00:00:00+05:30,587.5,587.5,543.75,561.7,30864552,0
2008-06-06 00:00:00+05:30,574.75,574.75,553.0,559.63,19860420,0
2008-06-09 00:00:00+05:30,545.5,554.85,527.75,540.67,20919560,0
2008-06-10 00:00:00+05:30,562.5,562.5,536.25,549.44,18236804,0
2008-06-11 00:00:00+05:30,570.0,570.0,552.5,565.35,19141420,0
2008-06-12 00:00:00+05:30,562.51,573.75,539.09,569.33,20948892,0
2008-06-13 00:00:00+05:30,571.75,574.98,558.75,567.6,13998684,0
2008-06-16 00:00:00+05:30,587.5,587.5,565.54,570.59,12652516,0
2008-06-17 00:00:00+05:30,570.01,585.0,565.0,583.23,9974000,0
2008-06-18 00:00:00+05:30,587.5,587.5,570.0,571.78,11525348,0
2008-06-19 00:00:00+05:30,564.71,567.51,557.55,562.04,8147988,0
2008-06-20 00:00:00+05:30,565.01,565.01,518.83,524.79,21427396,0
2008-06-23 00:00:00+05:30,520.0,520.73,495.59,506.43,21825684,0
2008-06-24 00:00:00+05:30,511.25,533.25,503.75,515.67,23956912,0
2008-06-25 00:00:00+05:30,489.06,537.0,489.06,534.0,16718020,0
2008-06-26 00:00:00+05:30,536.25,564.98,534.0,559.89,38146564,0
2008-06-27 00:00:00+05:30,544.0,562.0,533.8,545.66,26069996,0
2008-06-30 00:00:00+05:30,545.0,554.23,519.5,523.79,24106596,0
2008-07-01 00:00:00+05:30,527.5,537.25,506.59,511.04,23705416,0
2008-07-02 00:00:00+05:30,509.93,545.75,497.5,536.0,27781780,0
2008-07-03 00:00:00+05:30,532.5,532.5,506.4,517.53,19663920,0
2008-07-04 00:00:00+05:30,517.51,532.79,512.51,524.48,16281456,0
2008-07-07 00:00:00+05:30,522.51,530.0,499.25,507.05,14883952,0
2008-07-08 00:00:00+05:30,499.5,504.24,482.58,494.86,19242384,0
2008-07-09 00:00:00+05:30,500.0,523.74,500.0,519.79,14081008,0
2008-07-10 00:00:00+05:30,519.23,521.19,507.9,511.66,11515768,0
2008-07-11 00:00:00+05:30,513.5,517.23,498.0,504.03,13401220,0
2008-07-14 00:00:00+05:30,500.0,518.75,497.5,510.86,14853364,0
2008-07-15 00:00:00+05:30,501.25,511.7,492.0,494.35,19061352,0
2008-07-16 00:00:00+05:30,497.54,506.25,480.0,485.88,15506672,0
2008-07-17 00:00:00+05:30,509.5,511.18,491.28,504.64,12352228,0
2008-07-18 00:00:00+05:30,497.5,531.75,497.5,528.29,15398676,0
2008-07-21 00:00:00+05:30,537.25,541.05,523.26,538.21,11903864,0
2008-07-22 00:00:00+05:30,531.25,549.75,531.25,538.04,11412876,0
2008-07-23 00:00:00+05:30,542.5,569.75,542.5,566.83,20199360,0
2008-07-24 00:00:00+05:30,564.98,582.5,564.98,577.01,13325432,0
2008-07-25 00:00:00+05:30,584.61,584.61,533.75,536.78,28516880,0
2008-07-28 00:00:00+05:30,537.51,547.25,526.5,544.98,13533744,0
2008-07-29 00:00:00+05:30,534.95,539.74,518.75,520.78,14214224,0
2008-07-30 00:00:00+05:30,534.5,543.5,525.01,541.38,8385508,0
2008-07-31 00:00:00+05:30,553.7,555.0,538.8,551.88,13012656,0
2008-08-01 00:00:00+05:30,542.51,578.25,538.25,574.4,15098052,0
2008-08-04 00:00:00+05:30,587.45,587.45,558.15,560.6,16384744,0
2008-08-05 00:00:00+05:30,564.16,571.5,551.25,569.01,19190332,0
2008-08-06 00:00:00+05:30,572.5,587.25,571.53,574.65,16655816,0
2008-08-07 00:00:00+05:30,574.5,579.23,565.05,568.15,11226336,0
2008-08-08 00:00:00+05:30,562.42,571.0,557.76,562.95,13213396,0
2008-08-11 00:00:00+05:30,562.79,584.0,562.79,581.3,11708340,0
2008-08-12 00:00:00+05:30,585.0,593.63,578.78,586.8,15032632,0
2008-08-13 00:00:00+05:30,582.45,594.0,576.84,584.21,13010076,0
2008-08-14 00:00:00+05:30,584.0,586.25,565.34,569.17,9590712,0
2008-08-18 00:00:00+05:30,572.5,572.5,552.54,556.2,10053612,0
2008-08-19 00:00:00+05:30,556.25,558.5,548.85,554.9,8308392,0
2008-08-20 00:00:00+05:30,555.0,565.0,554.38,561.59,9094532,0
2008-08-21 00:00:00+05:30,565.3,565.3,550.64,553.16,7818692,0
2008-08-22 00:00:00+05:30,549.88,564.98,549.78,561.2,9178744,0
2008-08-25 00:00:00+05:30,551.34,571.25,551.34,558.0,5565036,0
2008-08-26 00:00:00+05:30,554.75,554.75,536.66,544.84,13903232,0
2008-08-27 00:00:00+05:30,549.98,549.98,535.0,537.0,14772992,0
2008-08-28 00:00:00+05:30,542.0,542.0,513.2,517.71,19200724,0
2008-08-29 00:00:00+05:30,535.0,536.98,524.75,534.04,10069712,0
2008-09-01 00:00:00+05:30,530.0,541.36,525.75,535.41,9155732,0
2008-09-02 00:00:00+05:30,535.0,556.25,531.25,553.19,10085696,0
2008-09-04 00:00:00+05:30,562.5,562.5,533.0,538.05,10653392,0
2008-09-05 00:00:00+05:30,526.25,526.25,516.25,520.23,12900176,0
2008-09-08 00:00:00+05:30,547.5,547.5,531.25,533.29,11474092,0
2008-09-09 00:00:00+05:30,536.25,539.75,521.64,535.64,7882140,0
2008-09-10 00:00:00+05:30,532.49,533.67,518.0,520.66,15271464,0
2008-09-11 00:00:00+05:30,517.5,517.5,495.56,499.35,22767832,0
2008-09-12 00:00:00+05:30,507.24,510.0,479.93,483.16,27271964,0
2008-09-15 00:00:00+05:30,472.43,475.0,455.81,471.74,20095968,0
2008-09-16 00:00:00+05:30,450.0,483.75,450.0,482.01,17905808,0
2008-09-17 00:00:00+05:30,490.0,490.0,462.13,469.16,16137564,0
2008-09-18 00:00:00+05:30,450.5,487.0,441.25,484.56,34983696,0
2008-09-19 00:00:00+05:30,495.25,517.99,490.0,513.78,20628040,0
2008-09-22 00:00:00+05:30,525.0,527.5,504.08,509.78,23195548,0
2008-09-23 00:00:00+05:30,500.0,524.1,500.0,501.61,20739544,0
2008-09-24 00:00:00+05:30,497.51,516.24,497.51,511.53,21856424,0
2008-09-25 00:00:00+05:30,510.28,514.92,498.25,506.43,19675528,0
2008-09-26 00:00:00+05:30,504.5,508.75,489.05,490.8,13881824,0
2008-09-29 00:00:00+05:30,493.75,495.0,470.25,483.21,24255152,0
2008-09-30 00:00:00+05:30,472.48,496.25,451.35,487.34,27178460,0
2008-10-01 00:00:00+05:30,490.0,490.75,470.86,476.68,13903852,0
2008-10-03 00:00:00+05:30,489.75,489.75,436.41,440.36,42753836,0
2008-10-06 00:00:00+05:30,432.25,437.25,408.15,410.4,24212584,0
2008-10-07 00:00:00+05:30,415.29,428.0,403.38,418.66,25825268,0
2008-10-08 00:00:00+05:30,407.5,416.48,377.23,412.14,30692784,0
2008-10-10 00:00:00+05:30,399.93,399.93,369.25,381.9,33578184,0
2008-10-13 00:00:00+05:30,389.5,398.5,387.55,392.85,17867988,0
2008-10-14 00:00:00+05:30,406.25,417.0,402.5,405.26,18503448,0
2008-10-15 00:00:00+05:30,397.51,399.93,376.61,380.05,20690952,0
2008-10-16 00:00:00+05:30,362.5,366.25,331.25,347.99,41000084,0
2008-10-17 00:00:00+05:30,350.0,360.0,321.7,326.51,28622908,0
2008-10-20 00:00:00+05:30,332.49,345.0,320.25,330.23,28119500,0
2008-10-21 00:00:00+05:30,337.5,356.25,330.88,348.74,26894744,0
2008-10-22 00:00:00+05:30,343.14,343.39,326.38,329.2,17869120,0
2008-10-23 00:00:00+05:30,317.75,324.23,298.85,304.41,28590448,0
2008-10-24 00:00:00+05:30,300.0,302.45,247.5,254.88,37029812,0
2008-10-27 00:00:00+05:30,256.79,272.5,232.5,269.25,39583300,0
2008-10-28 00:00:00+05:30,292.5,292.5,280.0,288.25,6201268,0
2008-10-29 00:00:00+05:30,300.0,304.48,287.25,300.44,31086732,0
2008-10-31 00:00:00+05:30,316.24,348.74,308.83,343.86,41867756,0
2008-11-03 00:00:00+05:30,359.75,363.75,349.28,360.43,28202328,0
2008-11-04 00:00:00+05:30,362.5,366.0,343.8,362.9,25053752,0
2008-11-05 00:00:00+05:30,376.3,376.3,309.58,317.26,46819992,0
2008-11-06 00:00:00+05:30,299.93,308.25,289.08,292.64,38322940,0
2008-11-07 00:00:00+05:30,293.25,309.95,287.83,305.19,28629804,0
2008-11-10 00:00:00+05:30,312.58,327.19,308.75,325.77,19836344,0
2008-11-11 00:00:00+05:30,320.02,322.5,298.51,301.93,27264308,0
2008-11-12 00:00:00+05:30,300.0,301.64,285.64,290.55,33068768,0
2008-11-14 00:00:00+05:30,297.35,298.75,271.83,286.69,45091620,0
2008-11-17 00:00:00+05:30,287.5,292.48,269.58,285.35,29751648,0
2008-11-18 00:00:00+05:30,275.51,288.0,267.58,284.99,29405952,0
2008-11-19 00:00:00+05:30,287.81,305.45,278.75,283.11,40626256,0
2008-11-20 00:00:00+05:30,271.25,274.75,260.0,264.01,31010576,0
2008-11-21 00:00:00+05:30,266.25,289.0,258.02,281.08,34776724,0
2008-11-24 00:00:00+05:30,294.14,294.14,268.75,286.2,29925356,0
2008-11-25 00:00:00+05:30,292.5,297.2,262.75,267.95,30286820,0
2008-11-26 00:00:00+05:30,266.66,286.75,266.66,284.73,33956132,0
2008-11-28 00:00:00+05:30,280.0,292.43,272.75,283.61,29166036,0
2008-12-01 00:00:00+05:30,281.33,295.0,274.54,277.35,25451428,0
2008-12-02 00:00:00+05:30,267.5,270.93,256.25,268.49,28790332,0
2008-12-03 00:00:00+05:30,275.14,278.5,262.5,267.27,26266896,0
2008-12-04 00:00:00+05:30,271.0,292.5,262.52,289.77,37065712,0
2008-12-05 00:00:00+05:30,293.75,295.5,275.75,279.39,26718452,0
2008-12-08 00:00:00+05:30,288.05,293.68,276.75,279.64,27863204,0
2008-12-10 00:00:00+05:30,287.18,308.5,284.25,306.8,30075720,0
2008-12-11 00:00:00+05:30,312.5,324.43,298.33,314.75,36352380,0
2008-12-12 00:00:00+05:30,310.0,331.0,301.56,326.77,39714368,0
2008-12-15 00:00:00+05:30,337.25,339.75,318.05,335.14,39437392,0
2008-12-16 00:00:00+05:30,337.5,349.2,331.41,347.13,30993992,0
2008-12-17 00:00:00+05:30,347.5,351.75,332.53,337.85,35353852,0
2008-12-18 00:00:00+05:30,335.0,343.0,320.64,340.25,42823376,0
2008-12-19 00:00:00+05:30,340.06,344.38,330.63,337.83,32948008,0
2008-12-22 00:00:00+05:30,326.25,338.1,319.75,321.39,19505092,0
2008-12-23 00:00:00+05:30,320.25,320.25,311.6,314.94,15395660,0
2008-12-24 00:00:00+05:30,312.75,314.25,307.54,310.5,16422848,0
2008-12-26 00:00:00+05:30,312.5,318.75,301.0,302.54,12690060,0
2008-12-29 00:00:00+05:30,300.0,312.99,297.0,311.58,23416760,0
2008-12-30 00:00:00+05:30,315.01,318.25,307.04,312.63,18029180,0
2008-12-31 00:00:00+05:30,313.5,316.43,304.0,308.19,19725220,0
2009-01-01 00:00:00+05:30,310.0,315.75,308.77,313.66,11425340,0
2009-01-02 00:00:00+05:30,314.93,324.98,313.0,321.6,19847448,0
2009-01-05 00:00:00+05:30,324.75,344.25,323.77,341.46,22027876,0
2009-01-06 00:00:00+05:30,340.0,347.5,332.81,342.73,24118400,0
2009-01-07 00:00:00+05:30,342.25,346.5,293.75,300.19,34002200,0
2009-01-09 00:00:00+05:30,302.5,302.5,273.41,288.31,37952520,0
2009-01-12 00:00:00+05:30,284.93,286.25,271.25,274.48,29458336,0
2009-01-13 00:00:00+05:30,273.68,286.5,266.25,269.39,26320964,0
2009-01-14 00:00:00+05:30,272.77,304.5,272.77,294.94,26201564,0
2009-01-15 00:00:00+05:30,285.45,289.99,276.88,285.58,25094924,0
2009-01-16 00:00:00+05:30,287.75,307.75,284.98,304.33,26647296,0
2009-01-19 00:00:00+05:30,306.14,312.49,302.0,307.48,16983120,0
2009-01-20 00:00:00+05:30,304.2,304.2,292.0,295.91,18588400,0
2009-01-21 00:00:00+05:30,290.0,295.73,277.5,279.95,19869540,0
2009-01-22 00:00:00+05:30,287.48,288.7,276.77,284.08,27980396,0
2009-01-23 00:00:00+05:30,299.5,333.75,280.0,289.04,32434432,0
2009-01-27 00:00:00+05:30,296.5,308.36,292.5,306.49,17933540,0
2009-01-28 00:00:00+05:30,312.0,322.5,306.6,318.5,18371436,0
2009-01-29 00:00:00+05:30,321.25,323.75,310.31,317.52,25373372,0
2009-01-30 00:00:00+05:30,309.5,332.7,309.5,330.9,22237208,0
2009-02-02 00:00:00+05:30,322.5,338.2,318.39,320.0,21461864,0
2009-02-03 00:00:00+05:30,322.5,333.68,318.26,326.55,27643564,0
2009-02-04 00:00:00+05:30,328.75,334.38,323.77,326.88,15866960,0
2009-02-05 00:00:00+05:30,332.25,332.25,317.79,322.2,16426340,0
2009-02-06 00:00:00+05:30,325.0,337.5,323.89,336.21,17364252,0
2009-02-09 00:00:00+05:30,338.75,349.75,335.25,347.43,17751108,0
2009-02-10 00:00:00+05:30,347.23,353.53,343.09,350.49,27187004,0
2009-02-11 00:00:00+05:30,341.25,347.33,340.25,345.31,16821148,0
2009-02-12 00:00:00+05:30,344.68,344.68,336.33,337.89,12578160,0
2009-02-13 00:00:00+05:30,341.75,351.0,340.25,348.1,11618608,0
2009-02-16 00:00:00+05:30,346.11,349.26,327.78,330.05,18376752,0
2009-02-17 00:00:00+05:30,325.29,326.75,314.55,316.83,15315008,0
2009-02-18 00:00:00+05:30,316.75,329.45,310.0,323.79,18296752,0
2009-02-19 00:00:00+05:30,322.5,327.25,320.52,323.44,12017532,0
2009-02-20 00:00:00+05:30,314.01,320.75,310.39,313.35,14710180,0
2009-02-24 00:00:00+05:30,308.75,315.89,300.33,313.31,18280676,0
2009-02-25 00:00:00+05:30,316.25,321.5,315.64,316.64,11819888,0
2009-02-26 00:00:00+05:30,314.5,324.25,312.83,322.7,15358208,0
2009-02-27 00:00:00+05:30,322.35,323.25,311.64,316.51,19240644,0
2009-03-02 00:00:00+05:30,307.18,315.93,303.75,306.41,19751964,0
2009-03-03 00:00:00+05:30,307.5,312.99,293.75,299.2,20948104,0
2009-03-04 00:00:00+05:30,288.83,304.43,288.83,302.77,23906800,0
2009-03-05 00:00:00+05:30,302.0,305.0,285.56,287.45,28469796,0
2009-03-06 00:00:00+05:30,282.5,294.25,278.83,292.48,18251636,0
2009-03-09 00:00:00+05:30,290.25,292.0,284.54,288.33,13387324,0
2009-03-12 00:00:00+05:30,295.25,303.64,289.5,300.5,19459676,0
2009-03-13 00:00:00+05:30,307.48,323.45,306.5,321.06,16454240,0
2009-03-16 00:00:00+05:30,321.06,333.5,317.75,331.9,18107532,0
2009-03-17 00:00:00+05:30,332.5,335.75,323.29,325.05,19021944,0
2009-03-18 00:00:00+05:30,328.78,340.5,328.78,332.85,17475068,0
2009-03-19 00:00:00+05:30,334.5,338.46,330.03,336.43,17364676,0
2009-03-20 00:00:00+05:30,334.75,339.98,330.5,334.8,20423760,0
2009-03-23 00:00:00+05:30,338.5,362.5,338.5,359.61,19886352,0
2009-03-24 00:00:00+05:30,362.51,368.75,360.0,363.11,27586964,0
2009-03-25 00:00:00+05:30,362.5,387.25,362.5,383.05,38270736,0
2009-03-26 00:00:00+05:30,387.43,394.75,380.75,391.38,32862004,0
2009-03-27 00:00:00+05:30,388.5,395.85,383.75,387.19,26978552,0
2009-03-30 00:00:00+05:30,380.28,383.75,373.75,379.11,27484352,0
2009-03-31 00:00:00+05:30,383.75,387.99,378.75,381.19,22857932,0
2009-04-01 00:00:00+05:30,380.75,398.5,374.34,395.31,19111420,0
2009-04-02 00:00:00+05:30,402.5,420.0,400.56,415.34,21956584,0
2009-04-06 00:00:00+05:30,425.0,435.58,411.4,417.9,21036112,0
2009-04-08 00:00:00+05:30,409.99,434.75,401.25,431.29,36779864,0
2009-04-09 00:00:00+05:30,437.5,441.96,426.31,433.94,20775068,0
2009-04-13 00:00:00+05:30,439.99,447.25,430.75,443.39,15219400,0
2009-04-15 00:00:00+05:30,437.5,459.93,433.29,457.51,24188844,0
2009-04-16 00:00:00+05:30,452.78,460.0,429.59,433.75,26479032,0
2009-04-17 00:00:00+05:30,437.53,445.16,425.59,429.24,25680984,0
2009-04-20 00:00:00+05:30,430.0,438.68,422.08,428.85,19720996,0
2009-04-21 00:00:00+05:30,423.75,433.41,421.18,426.53,20010512,0
